2018/10/19 19:12:05,201810191152,"2,4,4",10,小,双
2018/10/19 19:13:05,201810191153,"3,4,6",13,大,单
2018/10/19 19:14:05,201810191154,"3,3,6",12,大,双
2018/10/19 19:15:05,201810191155,"1,3,3", 7,小,单
2018/10/19 19:16:05,201810191156,"2,4,5",11,大,单
2018/10/19 19:17:05,201810191157,"3,3,5",11,大,单
2018/10/19 19:18:05,201810191158,"2,4,6",12,大,双
2018/10/19 19:19:05,201810191159,"1,4,6",11,大,单
2018/10/19 19:20:05,201810191160,"2,4,6",12,大,双
2018/10/19 19:21:05,201810191161,"3,4,5",12,大,双
2018/10/19 19:22:05,201810191162,"5,6,6",17,大,单
2018/10/19 19:23:05,201810191163,"1,5,6",12,大,双
2018/10/19 19:24:05,201810191164,"1,2,4", 7,小,单
2018/10/19 19:25:05,201810191165,"3,3,6",12,大,双
2018/10/19 19:26:05,201810191166,"4,4,6",14,大,双
2018/10/19 19:27:05,201810191167,"3,3,6",12,大,双
2018/10/19 19:28:05,201810191168,"1,4,6",11,大,单
2018/10/19 19:29:05,201810191169,"3,4,6",13,大,单
2018/10/19 19:30:05,201810191170,"2,2,5", 9,小,单
2018/10/19 19:31:05,201810191171,"2,5,5",12,大,双
2018/10/19 19:32:05,201810191172,"1,3,5", 9,小,单
2018/10/19 19:33:05,201810191173,"1,5,5",11,大,单
2018/10/19 19:34:05,201810191174,"1,3,6",10,小,双
2018/10/19 19:35:05,201810191175,"1,2,3", 6,小,双
2018/10/19 19:36:05,201810191176,"1,2,5", 8,小,双
2018/10/19 19:37:05,201810191177,"1,3,6",10,小,双
2018/10/19 19:38:05,201810191178,"4,4,5",13,大,单
2018/10/19 19:39:05,201810191179,"1,1,5", 7,小,单
2018/10/19 19:40:05,201810191180,"2,3,5",10,小,双
2018/10/19 19:41:05,201810191181,"4,5,5",14,大,双
2018/10/19 19:42:05,201810191182,"1,4,5",10,小,双
2018/10/19 19:43:05,201810191183,"1,5,6",12,大,双
2018/10/19 19:44:05,201810191184,"1,3,5", 9,小,单
2018/10/19 19:45:05,201810191185,"2,4,4",10,小,双
2018/10/19 19:46:05,201810191186,"3,5,5",13,大,单
2018/10/19 19:47:05,201810191187,"4,5,6",15,大,单
2018/10/19 19:48:05,201810191188,"1,2,5", 8,小,双
2018/10/19 19:49:05,201810191189,"1,3,5", 9,小,单
2018/10/19 19:50:05,201810191190,"2,4,6",12,大,双
2018/10/19 19:51:05,201810191191,"2,4,6",12,大,双
2018/10/19 19:52:05,201810191192,"1,4,5",10,小,双
2018/10/19 19:53:05,201810191193,"2,4,6",12,大,双
2018/10/19 19:54:05,201810191194,"1,1,6", 8,小,双
2018/10/19 19:55:05,201810191195,"3,5,6",14,大,双
2018/10/19 19:56:05,201810191196,"4,6,6",16,大,双
2018/10/19 19:57:05,201810191197,"2,6,6",14,大,双
2018/10/19 19:58:05,201810191198,"1,1,2", 4,小,双
2018/10/19 19:59:05,201810191199,"2,4,5",11,大,单
2018/10/19 20:00:05,201810191200,"3,4,4",11,大,单
2018/10/19 20:01:05,201810191201,"2,5,6",13,大,单
2018/10/19 20:02:05,201810191202,"2,2,6",10,小,双
2018/10/19 20:03:05,201810191203,"2,6,6",14,大,双
2018/10/19 20:04:05,201810191204,"1,2,4", 7,小,单
2018/10/19 20:05:05,201810191205,"1,5,6",12,大,双
2018/10/19 20:06:05,201810191206,"1,5,6",12,大,双
2018/10/19 20:07:05,201810191207,"1,3,5", 9,小,单
2018/10/19 20:08:05,201810191208,"1,5,6",12,大,双
2018/10/19 20:09:05,201810191209,"2,3,5",10,小,双
2018/10/19 20:10:05,201810191210,"1,1,4", 6,小,双
2018/10/19 20:11:05,201810191211,"1,4,6",11,大,单
2018/10/19 20:12:05,201810191212,"3,3,4",10,小,双
2018/10/19 20:13:05,201810191213,"3,5,5",13,大,单
2018/10/19 20:14:05,201810191214,"1,3,5", 9,小,单
2018/10/19 20:15:05,201810191215,"2,3,4", 9,小,单
2018/10/19 20:16:05,201810191216,"2,3,3", 8,小,双
2018/10/19 20:17:05,201810191217,"2,5,6",13,大,单
2018/10/19 20:18:05,201810191218,"1,2,6", 9,小,单
2018/10/19 20:19:05,201810191219,"3,4,6",13,大,单
2018/10/19 20:20:05,201810191220,"3,5,6",14,大,双
2018/10/19 20:21:05,201810191221,"1,3,4", 8,小,双
2018/10/19 20:22:05,201810191222,"1,2,3", 6,小,双
2018/10/19 20:23:05,201810191223,"1,4,5",10,小,双
2018/10/19 20:24:05,201810191224,"1,1,3", 5,小,单
2018/10/19 20:25:05,201810191225,"2,2,4", 8,小,双
2018/10/19 20:26:05,201810191226,"3,5,5",13,大,单
2018/10/19 20:27:05,201810191227,"1,5,6",12,大,双
2018/10/19 20:28:05,201810191228,"1,4,5",10,小,双
2018/10/19 20:29:05,201810191229,"4,4,6",14,大,双
2018/10/19 20:30:05,201810191230,"1,1,1", 3,小,单
2018/10/19 20:31:05,201810191231,"2,4,4",10,小,双
2018/10/19 20:32:05,201810191232,"1,1,4", 6,小,双
2018/10/19 20:33:05,201810191233,"1,1,6", 8,小,双
2018/10/19 20:34:05,201810191234,"2,3,4", 9,小,单
2018/10/19 20:35:05,201810191235,"1,4,5",10,小,双
2018/10/19 20:36:05,201810191236,"1,2,6", 9,小,单
2018/10/19 20:37:05,201810191237,"2,5,5",12,大,双
2018/10/19 20:38:05,201810191238,"1,6,6",13,大,单
2018/10/19 20:39:05,201810191239,"1,1,3", 5,小,单
2018/10/19 20:40:05,201810191240,"3,3,6",12,大,双
2018/10/19 20:41:05,201810191241,"3,4,5",12,大,双
2018/10/19 20:42:05,201810191242,"3,4,4",11,大,单
---------------------------------
2018/10/20 01:15:05,201810200075,"1,3,3", 7,小,单
2018/10/20 01:16:05,201810200076,"5,6,6",17,大,单
2018/10/20 01:17:05,201810200077,"3,3,6",12,大,双
2018/10/20 01:18:05,201810200078,"1,3,5", 9,小,单
2018/10/20 01:19:05,201810200079,"2,4,5",11,大,单
2018/10/20 01:20:05,201810200080,"4,5,6",15,大,单
2018/10/20 01:21:05,201810200081,"6,6,6",18,大,双
2018/10/20 01:22:05,201810200082,"1,2,2", 5,小,单
2018/10/20 01:23:05,201810200083,"1,3,6",10,小,双
2018/10/20 01:24:05,201810200084,"1,2,6", 9,小,单
2018/10/20 01:25:05,201810200085,"1,2,5", 8,小,双
2018/10/20 01:26:05,201810200086,"2,3,5",10,小,双
2018/10/20 01:27:05,201810200087,"5,5,6",16,大,双
2018/10/20 01:28:05,201810200088,"2,4,5",11,大,单
2018/10/20 01:29:05,201810200089,"4,6,6",16,大,双
2018/10/20 01:30:05,201810200090,"4,5,5",14,大,双
2018/10/20 01:31:05,201810200091,"5,6,6",17,大,单
2018/10/20 01:32:05,201810200092,"2,3,3", 8,小,双
2018/10/20 01:33:05,201810200093,"3,4,5",12,大,双
2018/10/20 01:34:05,201810200094,"2,3,4", 9,小,单
2018/10/20 01:35:05,201810200095,"1,4,6",11,大,单
2018/10/20 01:36:05,201810200096,"1,4,4", 9,小,单
2018/10/20 01:37:05,201810200097,"3,5,5",13,大,单
2018/10/20 01:38:05,201810200098,"3,4,6",13,大,单
2018/10/20 01:39:05,201810200099,"1,2,4", 7,小,单
2018/10/20 01:40:05,201810200100,"1,2,2", 5,小,单
2018/10/20 01:42:05,201810200102,"1,3,3", 7,小,单
2018/10/20 01:42:05,201810200102,"1,3,3", 7,小,单
2018/10/20 01:43:05,201810200103,"2,5,6",13,大,单
2018/10/20 01:45:05,201810200105,"2,4,6",12,大,双
2018/10/20 01:45:05,201810200105,"2,4,6",12,大,双
2018/10/20 01:47:05,201810200107,"3,3,5",11,大,单
2018/10/20 01:48:05,201810200108,"1,5,6",12,大,双
2018/10/20 01:49:05,201810200109,"2,3,5",10,小,双
2018/10/20 01:50:05,201810200110,"2,4,5",11,大,单
2018/10/20 01:51:05,201810200111,"1,3,3", 7,小,单
2018/10/20 01:52:05,201810200112,"1,1,4", 6,小,双
2018/10/20 01:53:05,201810200113,"1,2,6", 9,小,单
2018/10/20 01:54:05,201810200114,"2,2,2", 6,小,双
2018/10/20 01:55:05,201810200115,"1,5,6",12,大,双
2018/10/20 01:56:05,201810200116,"3,4,5",12,大,双
2018/10/20 01:57:05,201810200117,"2,4,6",12,大,双
2018/10/20 01:58:05,201810200118,"1,2,6", 9,小,单
2018/10/20 01:59:05,201810200119,"1,1,1", 3,小,单
2018/10/20 02:00:05,201810200120,"1,2,6", 9,小,单
2018/10/20 02:01:05,201810200121,"2,3,5",10,小,双
2018/10/20 02:02:05,201810200122,"2,2,3", 7,小,单
2018/10/20 02:03:05,201810200123,"1,3,4", 8,小,双
2018/10/20 02:04:05,201810200124,"3,3,6",12,大,双
2018/10/20 02:05:05,201810200125,"1,2,2", 5,小,单
2018/10/20 02:06:05,201810200126,"1,4,6",11,大,单
2018/10/20 02:07:05,201810200127,"2,4,6",12,大,双
2018/10/20 02:08:05,201810200128,"4,5,5",14,大,双
2018/10/20 02:09:05,201810200129,"3,5,6",14,大,双
2018/10/20 02:10:05,201810200130,"2,5,5",12,大,双
2018/10/20 02:11:05,201810200131,"2,3,5",10,小,双
2018/10/20 02:12:05,201810200132,"3,6,6",15,大,单
2018/10/20 02:13:05,201810200133,"3,3,4",10,小,双
2018/10/20 02:14:05,201810200134,"3,3,6",12,大,双
2018/10/20 02:15:05,201810200135,"3,5,6",14,大,双
2018/10/20 02:16:05,201810200136,"5,5,6",16,大,双
2018/10/20 02:17:05,201810200137,"1,2,6", 9,小,单
2018/10/20 02:18:05,201810200138,"4,5,6",15,大,单
2018/10/20 02:19:05,201810200139,"1,4,5",10,小,双
2018/10/20 02:20:05,201810200140,"2,3,5",10,小,双
2018/10/20 02:21:05,201810200141,"1,1,2", 4,小,双
2018/10/20 02:22:05,201810200142,"1,4,5",10,小,双
2018/10/20 02:23:05,201810200143,"1,2,4", 7,小,单
2018/10/20 02:24:05,201810200144,"2,2,4", 8,小,双
2018/10/20 02:25:05,201810200145,"1,2,3", 6,小,双
2018/10/20 02:26:05,201810200146,"1,6,6",13,大,单
2018/10/20 02:27:05,201810200147,"2,2,4", 8,小,双
2018/10/20 02:28:05,201810200148,"1,2,4", 7,小,单
2018/10/20 02:29:05,201810200149,"1,3,4", 8,小,双
2018/10/20 02:30:05,201810200150,"1,3,3", 7,小,单
2018/10/20 02:31:05,201810200151,"4,4,5",13,大,单
2018/10/20 02:32:05,201810200152,"1,3,4", 8,小,双
2018/10/20 02:33:05,201810200153,"1,4,4", 9,小,单
2018/10/20 02:34:05,201810200154,"2,3,4", 9,小,单
2018/10/20 02:35:05,201810200155,"5,6,6",17,大,单
2018/10/20 02:36:05,201810200156,"1,2,3", 6,小,双
2018/10/20 02:37:05,201810200157,"3,5,6",14,大,双
2018/10/20 02:38:05,201810200158,"3,5,6",14,大,双
2018/10/20 02:39:05,201810200159,"3,4,5",12,大,双
2018/10/20 02:40:05,201810200160,"2,2,6",10,小,双
2018/10/20 02:41:06,201810200161,"1,4,6",11,大,单
2018/10/20 02:42:05,201810200162,"1,6,6",13,大,单
2018/10/20 02:43:06,201810200163,"3,4,5",12,大,双
2018/10/20 02:44:05,201810200164,"2,3,5",10,小,双
2018/10/20 02:45:05,201810200165,"2,4,6",12,大,双
2018/10/20 02:46:05,201810200166,"1,5,6",12,大,双
2018/10/20 02:47:05,201810200167,"3,4,6",13,大,单
2018/10/20 02:48:05,201810200168,"1,3,3", 7,小,单
2018/10/20 02:49:05,201810200169,"1,2,5", 8,小,双
2018/10/20 02:50:05,201810200170,"4,4,5",13,大,单
2018/10/20 02:51:05,201810200171,"1,1,4", 6,小,双
2018/10/20 02:52:05,201810200172,"5,6,6",17,大,单
2018/10/20 02:53:05,201810200173,"1,2,4", 7,小,单
2018/10/20 02:54:05,201810200174,"1,2,5", 8,小,双
2018/10/20 02:55:05,201810200175,"4,4,6",14,大,双
2018/10/20 02:56:05,201810200176,"1,1,3", 5,小,单
2018/10/20 02:57:05,201810200177,"3,4,5",12,大,双
2018/10/20 02:58:05,201810200178,"1,5,6",12,大,双
2018/10/20 02:59:05,201810200179,"1,3,6",10,小,双
2018/10/20 03:00:05,201810200180,"2,2,6",10,小,双
2018/10/20 03:01:05,201810200181,"3,6,6",15,大,单
2018/10/20 03:02:05,201810200182,"3,6,6",15,大,单
2018/10/20 03:03:05,201810200183,"1,4,4", 9,小,单
2018/10/20 03:04:05,201810200184,"4,5,6",15,大,单
2018/10/20 03:05:05,201810200185,"2,4,6",12,大,双
2018/10/20 03:06:05,201810200186,"2,3,4", 9,小,单
2018/10/20 03:07:05,201810200187,"2,2,6",10,小,双
2018/10/20 03:08:05,201810200188,"1,2,4", 7,小,单
2018/10/20 03:09:05,201810200189,"3,4,5",12,大,双
2018/10/20 03:10:05,201810200190,"2,3,5",10,小,双
2018/10/20 03:11:05,201810200191,"2,4,5",11,大,单
2018/10/20 03:12:05,201810200192,"2,5,6",13,大,单
2018/10/20 03:13:05,201810200193,"1,4,6",11,大,单
2018/10/20 03:14:05,201810200194,"1,3,5", 9,小,单
2018/10/20 03:15:05,201810200195,"3,4,4",11,大,单
2018/10/20 03:16:05,201810200196,"1,4,6",11,大,单
2018/10/20 03:17:06,201810200197,"6,6,6",18,大,双
2018/10/20 03:18:05,201810200198,"1,1,4", 6,小,双
2018/10/20 03:19:05,201810200199,"2,3,6",11,大,单
2018/10/20 03:20:06,201810200200,"2,3,6",11,大,单
2018/10/20 03:21:06,201810200201,"2,2,5", 9,小,单
2018/10/20 03:22:06,201810200202,"1,3,5", 9,小,单
2018/10/20 03:23:06,201810200203,"1,2,4", 7,小,单
2018/10/20 03:24:06,201810200204,"2,5,5",12,大,双
2018/10/20 03:25:06,201810200205,"3,4,5",12,大,双
2018/10/20 03:26:06,201810200206,"4,5,6",15,大,单
2018/10/20 03:27:06,201810200207,"1,1,3", 5,小,单
2018/10/20 03:28:06,201810200208,"1,1,4", 6,小,双
2018/10/20 03:29:06,201810200209,"1,2,3", 6,小,双
2018/10/20 03:30:06,201810200210,"2,2,5", 9,小,单
2018/10/20 03:31:06,201810200211,"2,4,5",11,大,单
2018/10/20 03:32:06,201810200212,"1,1,3", 5,小,单
2018/10/20 03:33:06,201810200213,"1,1,2", 4,小,双
2018/10/20 03:34:06,201810200214,"4,5,5",14,大,双
2018/10/20 03:35:06,201810200215,"2,3,5",10,小,双
2018/10/20 03:36:06,201810200216,"1,4,4", 9,小,单
2018/10/20 03:37:06,201810200217,"2,4,4",10,小,双
2018/10/20 03:38:06,201810200218,"2,4,5",11,大,单
2018/10/20 03:39:06,201810200219,"5,6,6",17,大,单
2018/10/20 03:40:06,201810200220,"2,2,3", 7,小,单
2018/10/20 03:41:06,201810200221,"2,3,5",10,小,双
2018/10/20 03:42:06,201810200222,"2,4,6",12,大,双
2018/10/20 03:43:06,201810200223,"2,2,2", 6,小,双
2018/10/20 03:44:06,201810200224,"1,1,4", 6,小,双
2018/10/20 03:45:06,201810200225,"2,5,6",13,大,单
2018/10/20 03:46:05,201810200226,"3,3,4",10,小,双
2018/10/20 03:47:05,201810200227,"1,4,5",10,小,双
2018/10/20 03:48:05,201810200228,"2,3,5",10,小,双
2018/10/20 03:49:05,201810200229,"1,5,6",12,大,双
